datetime,trading_date,type,ob_top,ob_bottom,ob_size_pips,ob_size_atr,trigger_event,session,hour_utc,sma_slope,range_position,atr_pips,touched,filled,held,touch_bars,fill_bars
2021-01-27 05:15:00,2021-01-26,bullish_ob,1.21577,1.21559,1.8,0.6,choch,Tokyo,5,-0.9639999999988547,0.5719,3.0,True,True,False,7.0,8.0
2021-01-27 07:30:00,2021-01-26,bearish_ob,1.21584,1.21517,6.7,1.637,bos,Tokyo,7,0.6740000000005075,0.1872,4.09,True,False,True,2.0,
2021-01-27 10:45:00,2021-01-26,bearish_ob,1.21327,1.21246,8.1,0.8265,bos,London,10,-6.740000000000634,0.1955,9.8,True,False,True,30.0,
2021-01-27 14:15:00,2021-01-26,bearish_ob,1.21061,1.20991,7.0,0.7955,bos,New_York,14,-10.858000000000256,0.0664,8.8,True,True,False,7.0,8.0
2021-01-27 17:15:00,2021-01-26,bullish_ob,1.21098,1.21036,6.2,0.449,choch,New_York,17,-12.499999999999734,0.4488,13.81,True,True,False,6.0,7.0
2021-01-27 18:15:00,2021-01-26,bullish_ob,1.21142,1.21103,3.9,0.3808,bos,Off_Hours,18,-10.045999999999111,0.5005,10.24,True,True,False,1.0,2.0
2021-01-27 19:30:00,2021-01-26,bearish_ob,1.21175,1.21016,15.9,1.5787,choch,Off_Hours,19,-9.453999999999851,0.4885,10.07,True,True,False,1.0,72.0
2021-01-27 22:30:00,2021-01-27,bearish_ob,1.21105,1.21073,3.2,0.3684,choch,Off_Hours,22,-5.9219999999982065,0.6792,8.69,True,True,False,36.0,37.0
2021-01-28 06:45:00,2021-01-27,bearish_ob,1.21043,1.20972,7.1,1.2859,bos,Tokyo,6,-2.148000000001815,0.3963,5.52,True,True,False,2.0,3.0
2021-01-28 07:15:00,2021-01-27,bullish_ob,1.20927,1.20833,9.4,1.3623,choch,Tokyo,7,-3.0420000000019876,0.121,6.9,True,False,True,2.0,
2021-01-28 12:15:00,2021-01-27,bearish_ob,1.21117,1.21059,5.8,0.687,choch,London,12,-0.0659999999985672,0.7678,8.44,True,True,False,3.0,3.0
2021-01-28 13:00:00,2021-01-27,bullish_ob,1.21008,1.20902,10.6,1.2523,choch,New_York,13,0.36600000000053257,0.4044,8.46,True,False,True,53.0,
2021-01-28 17:45:00,2021-01-27,bullish_ob,1.21304,1.21245,5.9,0.6912,choch,New_York,17,6.695999999999369,0.7577,8.54,True,True,False,1.0,11.0
2021-01-28 23:30:00,2021-01-28,bearish_ob,1.21241,1.21225,1.6,0.3159,bos,Off_Hours,23,3.2959999999992995,0.6489,5.06,True,True,False,40.0,40.0
2021-01-29 02:45:00,2021-01-28,bearish_ob,1.21063,1.21024,3.9,0.7309,bos,Tokyo,2,-0.1980000000001425,0.0592,5.34,True,True,False,12.0,13.0
2021-01-29 05:30:00,2021-01-28,bullish_ob,1.20995,1.20944,5.1,1.202,choch,Tokyo,5,-5.814000000001762,0.056,4.24,True,False,True,6.0,
2021-01-29 07:15:00,2021-01-28,bullish_ob,1.21071,1.21001,7.0,1.6443,bos,Tokyo,7,-5.079999999999529,0.2022,4.26,True,False,True,1.0,
2021-01-29 09:15:00,2021-01-28,bullish_ob,1.21143,1.2107,7.3,0.9932,bos,London,9,-5.16800000000206,0.4124,7.35,True,True,False,88.0,90.0
2021-01-29 13:45:00,2021-01-28,bullish_ob,1.21511,1.21443,6.8,0.6547,bos,New_York,13,4.353999999999747,0.9221,10.39,True,True,False,1.0,2.0
2021-01-31 22:00:00,2021-01-31,bearish_ob,1.21326,1.21296,3.0,0.5668,bos,Off_Hours,22,4.887999999998449,0.505,5.29,True,True,False,1.0,9.0
2021-02-01 01:00:00,2021-01-31,bullish_ob,1.21342,1.2127,7.2,1.2616,choch,Tokyo,1,-1.6479999999985395,0.2925,5.71,True,True,False,1.0,2.0
2021-02-01 06:45:00,2021-01-31,bearish_ob,1.21297,1.21278,1.9,0.6157,choch,Tokyo,6,-1.3440000000009,0.4529,3.09,True,True,False,2.0,4.0
2021-02-01 08:00:00,2021-01-31,bearish_ob,1.21302,1.21178,12.4,2.6504,bos,London,8,-0.7580000000007026,0.2897,4.68,False,False,False,,
2021-02-01 10:15:00,2021-01-31,bearish_ob,1.20889,1.2083,5.9,0.6128,bos,London,10,-6.497999999999227,0.0532,9.63,True,True,False,5.0,13.0
2021-02-01 13:15:00,2021-01-31,bullish_ob,1.20884,1.20795,8.9,1.0048,choch,New_York,13,-8.719999999999839,0.2187,8.86,True,True,False,3.0,8.0
2021-02-01 15:15:00,2021-01-31,bearish_ob,1.20976,1.20914,6.2,0.7306,choch,New_York,15,-7.808000000000259,0.3962,8.49,False,False,False,,
2021-02-01 20:00:00,2021-01-31,bearish_ob,1.2071,1.2065,6.0,0.8589,bos,Off_Hours,20,-11.501999999998791,0.0939,6.99,True,True,False,11.0,18.0
2021-02-01 22:00:00,2021-02-01,bearish_ob,1.20631,1.20593,3.8,0.742,bos,Off_Hours,22,-10.091999999999324,0.1079,5.12,True,True,False,1.0,2.0
2021-02-01 22:45:00,2021-02-01,bullish_ob,1.20637,1.20607,3.0,0.6402,choch,Off_Hours,22,-8.077999999998031,0.1429,4.69,True,True,False,3.0,44.0
2021-02-02 00:00:00,2021-02-01,bullish_ob,1.2068,1.20624,5.6,1.5283,bos,Tokyo,0,-4.603999999999164,0.212,3.66,True,True,False,22.0,36.0
2021-02-02 04:15:00,2021-02-01,bearish_ob,1.20828,1.20801,2.7,0.6269,choch,Tokyo,4,-1.6260000000012376,0.6897,4.31,True,True,False,15.0,15.0
2021-02-02 07:45:00,2021-02-01,bullish_ob,1.20745,1.20641,10.4,2.08,choch,Tokyo,7,0.44000000000155026,0.4196,5.0,True,True,False,3.0,5.0
2021-02-02 08:45:00,2021-02-01,bearish_ob,1.20871,1.2075,12.1,1.6889,bos,London,8,0.6339999999993573,0.7902,7.16,False,False,False,,
2021-02-02 11:30:00,2021-02-01,bearish_ob,1.20346,1.20263,8.3,0.8019,bos,London,11,-2.26400000000071,0.0676,10.35,True,True,False,1.0,1.0
2021-02-02 14:15:00,2021-02-01,bearish_ob,1.20449,1.20398,5.1,0.6291,choch,New_York,14,-6.1360000000010295,0.2638,8.11,True,True,False,25.0,29.0
2021-02-02 16:00:00,2021-02-01,bearish_ob,1.20326,1.20262,6.4,0.6535,bos,New_York,16,-9.782000000000401,0.1375,9.79,True,True,False,15.0,16.0
2021-02-02 20:15:00,2021-02-01,bullish_ob,1.20198,1.20175,2.3,0.434,bos,Off_Hours,20,-10.193999999998926,0.0946,5.3,True,True,False,50.0,50.0
2021-02-02 23:45:00,2021-02-02,bullish_ob,1.20427,1.20361,6.6,1.3032,choch,Off_Hours,23,-2.252000000000365,0.7304,5.06,True,True,False,10.0,23.0
2021-02-03 05:45:00,2021-02-02,bearish_ob,1.2044,1.20414,2.6,0.9357,choch,Tokyo,5,3.4679999999998046,0.8104,2.78,True,False,True,2.0,
2021-02-03 08:00:00,2021-02-02,bearish_ob,1.20423,1.2033,9.3,1.839,bos,London,8,3.6159999999996195,0.6246,5.06,True,True,False,46.0,60.0
2021-02-03 13:15:00,2021-02-02,bullish_ob,1.20203,1.20109,9.4,1.1877,choch,New_York,13,-4.801999999999307,0.2373,7.91,True,True,False,3.0,5.0
2021-02-03 20:00:00,2021-02-02,bullish_ob,1.20274,1.2024,3.4,0.9577,choch,Off_Hours,20,-2.6079999999994996,0.5666,3.55,True,True,False,27.0,27.0
2021-02-03 22:45:00,2021-02-03,bullish_ob,1.20349,1.20328,2.1,0.5687,bos,Off_Hours,22,1.3419999999997323,0.8964,3.69,True,True,False,7.0,14.0
2021-02-04 02:00:00,2021-02-03,bearish_ob,1.20383,1.20342,4.1,1.0141,choch,Tokyo,2,4.277999999999782,0.8333,4.04,False,False,False,,
2021-02-04 04:45:00,2021-02-03,bearish_ob,1.20201,1.20157,4.4,1.0267,bos,Tokyo,4,0.6979999999989772,0.0815,4.29,True,False,True,1.0,
2021-02-04 05:45:00,2021-02-03,bearish_ob,1.20173,1.20138,3.5,0.8033,bos,Tokyo,5,-0.3580000000003025,0.101,4.36,True,False,True,2.0,
2021-02-04 06:30:00,2021-02-03,bearish_ob,1.20146,1.20104,4.2,0.9005,bos,Tokyo,6,-1.4720000000001399,0.1541,4.66,True,False,True,4.0,
2021-02-04 08:00:00,2021-02-03,bearish_ob,1.20136,1.19923,21.3,2.991,bos,London,8,-3.2380000000009623,0.2113,7.12,True,False,True,1.0,
2021-02-04 08:30:00,2021-02-03,bearish_ob,1.20056,1.19962,9.4,1.1453,bos,London,8,-3.852000000001965,0.1706,8.21,True,False,True,6.0,
2021-02-04 14:15:00,2021-02-03,bearish_ob,1.19892,1.19811,8.1,1.1912,bos,New_York,14,-9.887999999997898,0.0708,6.8,True,True,False,1.0,87.0
2021-02-04 16:45:00,2021-02-03,bearish_ob,1.19746,1.19719,2.7,0.3688,bos,New_York,16,-10.346000000001077,0.1245,7.32,True,True,False,59.0,59.0
2021-02-04 20:45:00,2021-02-03,bearish_ob,1.19671,1.19637,3.4,0.7715,choch,Off_Hours,20,-8.795999999999804,0.1509,4.41,True,True,False,2.0,6.0
2021-02-04 22:15:00,2021-02-04,bullish_ob,1.19665,1.19626,3.9,0.9945,choch,Off_Hours,22,-6.513999999999687,0.1765,3.92,True,True,False,1.0,7.0
2021-02-05 01:30:00,2021-02-04,bearish_ob,1.19692,1.19661,3.1,0.8189,bos,Tokyo,1,-4.589999999999872,0.2531,3.79,True,True,False,17.0,22.0
2021-02-05 04:30:00,2021-02-04,bullish_ob,1.19563,1.19536,2.7,0.773,choch,Tokyo,4,-4.403999999997854,0.1004,3.49,False,False,False,,
2021-02-05 07:15:00,2021-02-04,bullish_ob,1.19654,1.1961,4.4,1.4737,bos,Tokyo,7,-0.8499999999989072,0.5612,2.99,False,False,False,,
2021-02-05 08:15:00,2021-02-04,bullish_ob,1.19821,1.19752,6.9,1.396,bos,London,8,0.6540000000021529,0.8672,4.94,True,True,False,2.0,6.0
2021-02-05 12:00:00,2021-02-04,bullish_ob,1.19831,1.19772,5.9,1.0172,bos,London,12,2.4300000000021527,0.7851,5.8,True,False,True,3.0,
2021-02-05 13:00:00,2021-02-04,bullish_ob,1.19895,1.1981,8.5,1.3631,bos,New_York,13,2.9300000000009874,0.81,6.24,False,False,False,,
2021-02-05 16:15:00,2021-02-04,bullish_ob,1.2031,1.20247,6.3,0.5607,bos,New_York,16,12.288000000000299,0.9258,11.24,True,True,False,33.0,67.0
2021-02-05 17:30:00,2021-02-04,bullish_ob,1.20403,1.20334,6.9,0.7759,bos,New_York,17,15.072000000000418,0.9439,8.89,True,True,False,4.0,26.0
2021-02-05 20:30:00,2021-02-04,bullish_ob,1.20467,1.20445,2.2,0.562,bos,Off_Hours,20,15.636000000001093,0.9774,3.91,True,True,False,2.0,5.0
2021-02-05 21:30:00,2021-02-04,bearish_ob,1.20481,1.20459,2.2,0.6457,choch,Off_Hours,21,14.540000000000664,0.9655,3.41,True,True,False,4.0,4.0
2021-02-07 23:45:00,2021-02-07,bearish_ob,1.205,1.20463,3.7,0.786,bos,Off_Hours,23,13.430000000000941,0.9174,4.71,True,True,False,27.0,55.0
2021-02-08 03:15:00,2021-02-07,bullish_ob,1.2039,1.20368,2.2,0.4237,choch,Tokyo,3,6.787999999999794,0.5615,5.19,True,True,False,1.0,2.0
2021-02-08 04:00:00,2021-02-07,bearish_ob,1.20398,1.20371,2.7,0.6374,choch,Tokyo,4,4.979999999998874,0.5503,4.24,True,True,False,1.0,1.0
2021-02-08 07:00:00,2021-02-07,bullish_ob,1.20394,1.2032,7.4,1.9885,bos,Tokyo,7,-0.11199999999877974,0.2402,3.72,True,True,False,1.0,3.0
2021-02-08 08:00:00,2021-02-07,bearish_ob,1.20476,1.20393,8.3,1.4784,choch,London,8,-0.40400000000051506,0.5453,5.61,True,True,False,22.0,25.0
2021-02-08 11:15:00,2021-02-07,bullish_ob,1.20346,1.20303,4.3,0.6364,choch,London,11,-3.060000000001395,0.2931,6.76,True,True,False,1.0,1.0
2021-02-08 13:15:00,2021-02-07,bullish_ob,1.20259,1.20213,4.6,0.7093,bos,New_York,13,-3.0660000000026777,0.1379,6.49,False,False,False,,
2021-02-08 17:45:00,2021-02-07,bullish_ob,1.20514,1.20422,9.2,1.0429,bos,New_York,17,1.6719999999992297,0.5862,8.82,True,False,True,1.0,
2021-02-08 23:15:00,2021-02-08,bullish_ob,1.20503,1.20471,3.2,1.0346,bos,Off_Hours,23,4.23200000000179,0.6272,3.09,False,False,False,,
2021-02-09 01:45:00,2021-02-08,bullish_ob,1.20613,1.20591,2.2,0.5768,bos,Tokyo,1,5.702000000000762,0.8739,3.81,False,False,False,,
2021-02-09 05:45:00,2021-02-08,bullish_ob,1.20795,1.20773,2.2,0.626,choch,Tokyo,5,6.007999999999569,0.9095,3.51,True,True,False,1.0,1.0
2021-02-09 07:45:00,2021-02-08,bearish_ob,1.20838,1.20786,5.2,1.1837,bos,Tokyo,7,6.099999999999994,0.8596,4.39,True,True,False,1.0,1.0
2021-02-09 10:30:00,2021-02-08,bearish_ob,1.21132,1.21046,8.6,0.9525,choch,London,10,9.41600000000209,0.8921,9.03,True,True,False,2.0,33.0
2021-02-09 12:15:00,2021-02-08,bearish_ob,1.21065,1.21013,5.2,0.7302,bos,London,12,10.778000000000176,0.8143,7.12,True,True,False,1.0,18.0
2021-02-09 16:00:00,2021-02-08,bullish_ob,1.20995,1.20932,6.3,0.7277,choch,New_York,16,4.903999999998909,0.5925,8.66,False,False,False,,
2021-02-09 18:30:00,2021-02-08,bullish_ob,1.21047,1.21021,2.6,0.4752,bos,Off_Hours,18,5.058000000000007,0.7358,5.47,False,False,False,,
2021-02-09 23:30:00,2021-02-09,bearish_ob,1.21189,1.21163,2.6,0.8292,choch,Off_Hours,23,2.737999999999907,0.8743,3.14,True,True,False,3.0,8.0
2021-02-10 01:00:00,2021-02-09,bullish_ob,1.21166,1.21088,7.8,2.3038,bos,Tokyo,1,2.3200000000000998,0.7275,3.39,True,False,True,30.0,
2021-02-10 03:45:00,2021-02-09,bullish_ob,1.21286,1.21262,2.4,0.5979,bos,Tokyo,3,4.994000000000387,0.9412,4.01,True,True,False,1.0,3.0
2021-02-10 04:15:00,2021-02-09,bearish_ob,1.21297,1.21267,3.0,0.7664,choch,Tokyo,4,5.698000000000647,0.96,3.91,True,True,False,1.0,8.0
2021-02-10 07:00:00,2021-02-09,bullish_ob,1.21271,1.21228,4.3,1.6011,bos,Tokyo,7,4.436000000000995,0.8279,2.69,True,True,False,2.0,8.0
2021-02-10 08:00:00,2021-02-09,bullish_ob,1.21348,1.21229,11.9,3.0127,bos,London,8,3.834000000000337,0.7712,3.95,True,True,False,1.0,5.0
2021-02-10 08:45:00,2021-02-09,bearish_ob,1.2144,1.21366,7.4,1.425,choch,London,8,3.851999999997524,0.8949,5.19,True,False,True,16.0,
2021-02-10 11:00:00,2021-02-09,bearish_ob,1.21277,1.21241,3.6,0.4645,choch,London,11,1.4680000000000248,0.4858,7.75,True,True,False,4.0,6.0
2021-02-10 13:15:00,2021-02-09,bullish_ob,1.21274,1.21229,4.5,0.7317,bos,New_York,13,1.1619999999989972,0.4645,6.15,True,True,False,2.0,28.0
2021-02-10 17:45:00,2021-02-09,bearish_ob,1.21385,1.21321,6.4,0.7993,choch,New_York,17,0.8999999999970143,0.7184,8.01,True,True,False,47.0,71.0
2021-02-10 20:15:00,2021-02-09,bearish_ob,1.21269,1.2124,2.9,0.6722,bos,Off_Hours,20,0.41800000000202786,0.3997,4.31,True,True,False,30.0,36.0
2021-02-10 23:45:00,2021-02-10,bearish_ob,1.2119,1.21163,2.7,1.0739,bos,Off_Hours,23,-1.1380000000005275,0.1723,2.51,True,True,False,4.0,6.0
2021-02-11 02:15:00,2021-02-10,bullish_ob,1.21195,1.21174,2.1,0.8829,choch,Tokyo,2,-1.2659999999997673,0.1942,2.38,True,False,True,1.0,
2021-02-11 03:00:00,2021-02-10,bullish_ob,1.2122,1.2119,3.0,1.1864,choch,Tokyo,3,-1.7559999999994247,0.2731,2.53,True,True,False,3.0,17.0
2021-02-11 04:45:00,2021-02-10,bullish_ob,1.2123,1.21215,1.5,0.6034,choch,Tokyo,4,-2.2060000000001523,0.3526,2.49,True,True,False,10.0,10.0
2021-02-11 06:15:00,2021-02-10,bullish_ob,1.21281,1.21261,2.0,0.8187,choch,Tokyo,6,-1.5359999999997598,0.5458,2.44,True,True,False,1.0,3.0
2021-02-11 08:45:00,2021-02-10,bullish_ob,1.21253,1.21197,5.6,1.3243,bos,London,8,-0.6660000000002775,0.4715,4.23,True,True,False,1.0,70.0
2021-02-11 10:30:00,2021-02-10,bearish_ob,1.21293,1.21254,3.9,0.6334,choch,London,10,1.2080000000014302,0.62,6.16,True,True,False,1.0,2.0
2021-02-11 11:45:00,2021-02-10,bullish_ob,1.21311,1.21266,4.5,0.7985,bos,London,11,1.6339999999992472,0.6867,5.64,True,True,False,11.0,14.0
2021-02-11 15:00:00,2021-02-10,bearish_ob,1.21408,1.21344,6.4,0.9096,choch,New_York,15,4.823999999998829,0.6358,7.04,True,False,True,18.0,
2021-02-11 19:30:00,2021-02-10,bullish_ob,1.2131,1.21267,4.3,0.8551,choch,Off_Hours,19,0.4239999999988697,0.3476,5.03,True,True,False,4.0,19.0
2021-02-12 01:15:00,2021-02-11,bearish_ob,1.21297,1.21266,3.1,0.9137,bos,Tokyo,1,0.3759999999997099,0.2411,3.39,True,True,False,14.0,14.0
2021-02-12 07:30:00,2021-02-11,bearish_ob,1.21264,1.2122,4.4,1.4702,bos,Tokyo,7,-0.2999999999997449,0.3032,2.99,True,True,False,33.0,33.0
2021-02-12 12:30:00,2021-02-11,bearish_ob,1.21148,1.21085,6.3,1.028,choch,London,12,-4.801999999999307,0.4096,6.13,True,True,False,10.0,10.0
2021-02-12 14:45:00,2021-02-11,bullish_ob,1.20962,1.20913,4.9,0.744,bos,New_York,14,-6.3979999999985715,0.2445,6.59,False,False,False,,
2021-02-12 18:45:00,2021-02-11,bearish_ob,1.21221,1.21196,2.5,0.4127,choch,Off_Hours,18,-0.24800000000047007,0.8337,6.06,True,True,False,6.0,10.0
2021-02-15 01:00:00,2021-02-14,bullish_ob,1.21225,1.21174,5.1,1.5973,choch,Tokyo,1,2.8799999999984394,0.8146,3.19,True,False,True,50.0,
2021-02-15 02:30:00,2021-02-14,bullish_ob,1.21313,1.21287,2.6,0.7179,bos,Tokyo,2,4.589999999999872,0.9436,3.62,True,True,False,7.0,36.0
2021-02-15 04:30:00,2021-02-14,bullish_ob,1.21331,1.21318,1.3,0.3684,bos,Tokyo,4,6.7520000000032,0.7898,3.53,True,True,False,9.0,9.0
2021-02-15 07:30:00,2021-02-14,bullish_ob,1.21369,1.21308,6.1,1.9321,bos,Tokyo,7,2.7759999999998897,0.7601,3.16,True,True,False,1.0,12.0
2021-02-15 09:30:00,2021-02-14,bearish_ob,1.21446,1.21371,7.5,1.2515,choch,London,9,4.0839999999997545,0.8504,5.99,True,True,False,4.0,61.0
2021-02-15 11:15:00,2021-02-14,bearish_ob,1.2139,1.21346,4.4,0.6581,bos,London,11,3.282000000000007,0.7077,6.69,True,True,False,17.0,49.0
2021-02-15 13:15:00,2021-02-14,bearish_ob,1.21335,1.21283,5.2,1.0415,bos,New_York,13,2.012000000000125,0.4874,4.99,True,True,False,5.0,9.0
2021-02-15 16:30:00,2021-02-14,bullish_ob,1.21318,1.21277,4.1,0.8606,choch,New_York,16,-0.8439999999998449,0.3709,4.76,True,True,False,4.0,20.0
2021-02-15 20:45:00,2021-02-14,bullish_ob,1.21313,1.21301,1.2,0.5753,choch,Off_Hours,20,-1.1480000000019253,0.4098,2.09,True,True,False,1.0,1.0
2021-02-15 23:15:00,2021-02-15,bullish_ob,1.21298,1.21272,2.6,0.9479,choch,Off_Hours,23,-1.457999999998627,0.398,2.74,True,True,False,31.0,55.0
2021-02-16 00:45:00,2021-02-15,bullish_ob,1.21388,1.2136,2.8,0.834,bos,Tokyo,0,-0.01600000000046009,0.8392,3.36,True,True,False,12.0,16.0
2021-02-16 01:45:00,2021-02-15,bullish_ob,1.21468,1.21413,5.5,1.4695,bos,Tokyo,1,1.1579999999988821,0.8946,3.74,True,True,False,1.0,5.0
2021-02-16 03:30:00,2021-02-15,bearish_ob,1.21501,1.21456,4.5,1.3404,choch,Tokyo,3,3.5020000000018925,0.9176,3.36,True,True,False,16.0,16.0
2021-02-16 04:45:00,2021-02-15,bearish_ob,1.21402,1.21393,0.9,0.3127,choch,Tokyo,4,3.5199999999990794,0.5909,2.88,True,True,False,4.0,6.0
2021-02-16 06:45:00,2021-02-15,bearish_ob,1.214,1.21354,4.6,1.3197,choch,Tokyo,6,0.8479999999999599,0.5099,3.49,True,True,False,3.0,3.0
2021-02-16 07:45:00,2021-02-15,bullish_ob,1.21325,1.21283,4.2,0.9966,choch,Tokyo,7,0.4519999999996749,0.2213,4.21,True,True,False,20.0,21.0
2021-02-16 09:00:00,2021-02-15,bullish_ob,1.21553,1.21459,9.4,1.3737,bos,London,9,1.8699999999993722,0.7963,6.84,True,True,False,10.0,11.0
2021-02-16 12:15:00,2021-02-15,bearish_ob,1.21693,1.21649,4.4,0.8415,choch,London,12,6.863999999999759,0.9463,5.23,False,False,False,,
2021-02-16 15:30:00,2021-02-15,bullish_ob,1.21169,1.21083,8.6,0.7625,choch,New_York,15,-6.234000000000517,0.2379,11.28,True,True,False,1.0,2.0
2021-02-16 20:00:00,2021-02-15,bullish_ob,1.21161,1.21134,2.7,0.7441,choch,Off_Hours,20,-4.770000000000607,0.2668,3.63,True,True,False,1.0,2.0
2021-02-16 20:15:00,2021-02-15,bearish_ob,1.21167,1.21133,3.4,1.0042,bos,Off_Hours,20,-4.459999999999464,0.2702,3.39,False,False,False,,
2021-02-17 02:00:00,2021-02-16,bullish_ob,1.20958,1.20905,5.3,0.7548,choch,Tokyo,2,-12.660000000002114,0.1917,7.02,True,True,False,1.0,3.0
2021-02-17 05:00:00,2021-02-16,bullish_ob,1.2094,1.20906,3.4,0.9297,bos,Tokyo,5,-3.690000000000637,0.2645,3.66,True,True,False,1.0,3.0
2021-02-17 05:15:00,2021-02-16,bearish_ob,1.20951,1.20912,3.9,1.0812,choch,Tokyo,5,-3.785999999998957,0.2892,3.61,False,False,False,,
2021-02-17 06:30:00,2021-02-16,bearish_ob,1.2089,1.20857,3.3,0.924,choch,Tokyo,6,-3.826000000000107,0.1206,3.57,False,False,False,,
2021-02-17 09:45:00,2021-02-16,bearish_ob,1.20686,1.20596,9.0,1.0825,bos,London,9,-7.641999999998816,0.0904,8.31,True,True,False,1.0,3.0
2021-02-17 12:30:00,2021-02-16,bearish_ob,1.20656,1.20586,7.0,1.0051,bos,London,12,-6.691999999997034,0.1259,6.96,True,True,False,77.0,78.0
2021-02-17 17:00:00,2021-02-16,bullish_ob,1.20421,1.20388,3.3,0.3919,choch,New_York,17,-11.178000000000576,0.2399,8.42,True,True,False,2.0,3.0
2021-02-17 19:15:00,2021-02-16,bullish_ob,1.20398,1.20343,5.5,0.9367,choch,Off_Hours,19,-10.152000000001049,0.2089,5.87,True,True,False,7.0,8.0
2021-02-17 21:45:00,2021-02-16,bullish_ob,1.2042,1.20372,4.8,1.3686,bos,Off_Hours,21,-7.235999999997134,0.2813,3.51,True,True,False,2.0,20.0
2021-02-18 00:00:00,2021-02-17,bullish_ob,1.2047,1.2044,3.0,0.9375,bos,Tokyo,0,-4.695999999999589,0.5222,3.2,True,True,False,1.0,1.0
2021-02-18 01:15:00,2021-02-17,bearish_ob,1.20491,1.20465,2.6,0.6829,choch,Tokyo,1,-3.6519999999984343,0.5761,3.81,True,True,False,15.0,23.0
2021-02-18 02:45:00,2021-02-17,bearish_ob,1.20447,1.20422,2.5,0.6579,bos,Tokyo,2,-1.369999999998317,0.7556,3.8,True,True,False,7.0,9.0
2021-02-18 04:45:00,2021-02-17,bullish_ob,1.20403,1.20367,3.6,1.0611,choch,Tokyo,4,0.5680000000007901,0.5455,3.39,True,True,False,5.0,5.0
2021-02-18 07:00:00,2021-02-17,bullish_ob,1.20469,1.20363,10.6,3.1176,bos,Tokyo,7,0.5280000000018603,0.5059,3.4,True,False,True,1.0,
2021-02-18 09:00:00,2021-02-17,bullish_ob,1.20702,1.20622,8.0,1.1802,bos,London,9,2.833999999998227,0.883,6.78,True,True,False,1.0,22.0
2021-02-18 12:00:00,2021-02-17,bullish_ob,1.20723,1.20643,8.0,1.1966,bos,London,12,5.203999999998654,0.8262,6.69,True,True,False,8.0,11.0
2021-02-18 18:00:00,2021-02-17,bullish_ob,1.20839,1.20796,4.3,0.6317,choch,Off_Hours,18,7.7299999999991265,0.8495,6.81,True,False,True,1.0,
2021-02-18 19:45:00,2021-02-17,bullish_ob,1.20871,1.20849,2.2,0.5714,choch,Off_Hours,19,7.998000000000172,0.9279,3.85,True,True,False,7.0,23.0
2021-02-18 22:45:00,2021-02-18,bullish_ob,1.20921,1.20903,1.8,0.5943,bos,Off_Hours,22,5.509999999999682,0.8985,3.03,True,True,False,3.0,3.0
2021-02-19 00:15:00,2021-02-18,bullish_ob,1.20938,1.20894,4.4,1.5135,bos,Tokyo,0,4.652000000000545,0.8757,2.91,True,True,False,1.0,3.0
2021-02-19 00:45:00,2021-02-18,bearish_ob,1.20985,1.20906,7.9,2.3734,choch,Tokyo,0,4.929999999998547,0.8918,3.33,True,True,False,12.0,19.0
2021-02-19 03:45:00,2021-02-18,bullish_ob,1.20856,1.20841,1.5,0.3889,choch,Tokyo,3,1.7219999999995572,0.626,3.86,False,False,False,,
2021-02-19 05:00:00,2021-02-18,bullish_ob,1.20936,1.20912,2.4,0.7619,bos,Tokyo,5,2.876000000000545,0.751,3.15,True,True,False,1.0,6.0
2021-02-19 06:30:00,2021-02-18,bullish_ob,1.20978,1.20942,3.6,1.1943,bos,Tokyo,6,3.1000000000003247,0.8241,3.01,False,False,False,,
2021-02-19 10:00:00,2021-02-18,bullish_ob,1.21359,1.21286,7.3,0.9498,bos,London,10,7.201999999999487,0.8466,7.69,True,True,False,3.0,10.0
2021-02-19 13:00:00,2021-02-18,bearish_ob,1.21425,1.2132,10.5,1.6352,choch,New_York,13,9.090000000000487,0.8849,6.42,True,True,False,2.0,88.0
2021-02-19 15:30:00,2021-02-18,bullish_ob,1.21336,1.21269,6.7,0.8985,choch,New_York,15,7.535999999999099,0.768,7.46,True,True,False,2.0,5.0
2021-02-19 17:45:00,2021-02-18,bearish_ob,1.21272,1.21221,5.1,0.7736,choch,New_York,17,8.549999999998281,0.6343,6.59,True,True,False,16.0,23.0
2021-02-19 21:30:00,2021-02-18,bullish_ob,1.21173,1.21156,1.7,0.4658,choch,Off_Hours,21,0.7399999999990747,0.2384,3.65,True,True,False,5.0,6.0
2021-02-21 23:15:00,2021-02-21,bullish_ob,1.2121,1.21158,5.2,1.4081,bos,Off_Hours,23,-3.1559999999997146,0.2916,3.69,True,True,False,8.0,11.0
2021-02-22 00:45:00,2021-02-21,bullish_ob,1.21273,1.2123,4.3,0.875,bos,Tokyo,0,-2.9819999999980418,0.5014,4.91,True,True,False,2.0,3.0
2021-02-22 06:15:00,2021-02-21,bearish_ob,1.21237,1.2121,2.7,0.9692,choch,Tokyo,6,-1.9579999999996822,0.527,2.79,True,True,False,4.0,14.0
2021-02-22 08:00:00,2021-02-21,bearish_ob,1.21236,1.21086,15.0,3.0435,choch,London,8,-0.14600000000086766,0.3597,4.93,True,True,False,4.0,9.0
2021-02-22 09:45:00,2021-02-21,bullish_ob,1.2112,1.21032,8.8,0.9708,choch,London,9,-1.8819999999997172,0.3716,9.06,False,False,False,,
